m,k,d,orig,comp
1,3,8000,0.5,0.5000000000000002
1,3,8000,0.5,0.5000000000000008
1,3,16000,0.5,0.5000000000000007
1,3,16000,0.5,0.5000000000000001
1,3,16000,0.5,0.5000000000000007
1,3,16000,0.5,0.4999999999999997
1,3,16000,0.5,0.5000000000000006
1,3,32000,0.5000000000000001,0.4999999999999992
1,3,32000,0.5,0.49999999999999845
1,3,32000,0.5,0.5000000000000009
1,3,32000,0.5,0.4999999999999991
1,3,32000,0.5,0.500000000000001
1,3,64000,0.5,0.5000000000000002
1,3,64000,0.5,0.5000000000000008
1,3,64000,0.5,0.49999999999999906
1,3,64000,0.5,0.5000000000000003
1,3,64000,0.5000000000000001,0.4999999999999998
1,4,1000,0.49999999999999994,0.4999999999999576
1,4,1000,0.5,0.49999999999999606
1,4,1000,0.5,0.5000000000000164
1,4,1000,0.5,0.4999999999999665
1,4,1000,0.5,0.5000000000000205
1,4,2000,0.5,0.4999999999999988
1,4,2000,0.5,0.4999999999999989
1,4,2000,0.5,0.4999999999999957
1,4,2000,0.5,0.5000000000000002
1,4,2000,0.5,0.5000000000000009
1,4,4000,0.5,0.5000000000000002
1,4,4000,0.5,0.5000000000000001
1,4,4000,0.5,0.4999999999999997
1,4,4000,0.5000000000000001,0.4999999999999999
1,4,4000,0.5,0.49999999999999956
1,4,8000,0.5,0.5000000000000003
1,4,8000,0.5,0.5000000000000004
1,4,8000,0.5,0.5
1,4,8000,0.5,0.5000000000000003
1,4,8000,0.5,0.5000000000000001
1,4,16000,0.5,0.49999999999999983
1,4,16000,0.5,0.5000000000000002
1,4,16000,0.5,0.5000000000000006
1,4,16000,0.5,0.5000000000000001
1,4,16000,0.5,0.5
1,4,32000,0.5000000000000001,0.4999999999999992
1,4,32000,0.5,0.5000000000000004
1,4,32000,0.5,0.5000000000000002
1,4,32000,0.5,0.5000000000000002
1,4,32000,0.5,0.5000000000000013
1,4,64000,0.5,0.4999999999999997
1,4,64000,0.5,0.5000000000000027
1,4,64000,0.5,0.49999999999999983
1,4,64000,0.5,0.5000000000000002
1,4,64000,0.5000000000000001,0.49999999999999833
1,5,1000,0.49999999999999994,0.5000000000000004
1,5,1000,0.5,0.5
1,5,1000,0.5,0.4999999999999998
1,5,1000,0.5,0.5000000000000002
1,5,1000,0.5,0.49999999999999983
1,5,2000,0.5,0.49999999999999967
1,5,2000,0.5,0.4999999999999998
1,5,2000,0.5,0.4999999999999997
1,5,2000,0.5,0.4999999999999998
1,5,2000,0.5,0.4999999999999997
1,5,4000,0.5,0.5000000000000002
1,5,4000,0.5,0.5
1,5,4000,0.5,0.5
1,5,4000,0.5000000000000001,0.5000000000000001
1,5,4000,0.5,0.5
1,5,8000,0.5,0.4999999999999997
1,5,8000,0.5,0.4999999999999997
1,5,8000,0.5,0.4999999999999997
1,5,8000,0.5,0.4999999999999997
1,5,8000,0.5,0.4999999999999997
1,5,16000,0.5,0.4999999999999991
1,5,16000,0.5,0.5000000000000007
1,5,16000,0.5,0.49999999999999933
1,5,16000,0.5,0.4999999999999998
1,5,16000,0.5,0.5000000000000006
1,5,32000,0.5000000000000001,0.5000000000000002
1,5,32000,0.5,0.5000000000000001
1,5,32000,0.5,0.5000000000000016
1,5,32000,0.5,0.49999999999999895
1,5,32000,0.5,0.49999999999999967
1,5,64000,0.5,0.49999999999999983
1,5,64000,0.5,0.4999999999999988
1,5,64000,0.5,0.49999999999999983
1,5,64000,0.5,0.4999999999999998
1,5,64000,0.5000000000000001,0.5
2,1,1000,0.4999091845166774,0.4999004079269082
2,1,1000,0.5002360119082637,0.5002360496085582
2,1,1000,0.5001807378644234,0.5001852737631264
2,1,1000,0.5000570558953269,0.5000677202243463
2,1,1000,0.499831554118013,0.4998336479622381
2,1,2000,0.5001715723150227,0.5001699159784729
2,1,2000,0.5000877664634974,0.5000891900287208
2,1,2000,0.4999683258793713,0.4999678690467927
2,1,2000,0.49991547502854566,0.4999217722838244
2,1,2000,0.5000231670783977,0.5000227708707019
2,1,4000,0.5000136195295554,0.5000132565058575
2,1,4000,0.5000629811009797,0.5000626619498272
2,1,4000,0.5000351015088106,0.500035205618478
2,1,4000,0.4999827785653364,0.49998388125331955
2,1,4000,0.49996024815580337,0.49996019018422505
2,1,8000,0.4999882849159818,0.49998785511825133
2,1,8000,0.5000432957650692,0.5000431602928097
2,1,8000,0.4999949571825532,0.49999508786623875
2,1,8000,0.500042320179386,0.5000427966106393
2,1,8000,0.49997205252616805,0.499971897076466
2,1,16000,0.49998764463688744,0.4999878851017673
2,1,16000,0.5000296727638551,0.5000297792095705
2,1,16000,0.49998470413566476,0.49998483161094426
2,1,16000,0.49998186956137397,0.4999816413031034
2,1,16000,0.5000123290173332,0.5000124448128329
2,1,32000,0.4999988843614656,0.49999890998694846
2,1,32000,0.5000032116785186,0.5000032199833063
2,1,32000,0.49999659844481015,0.4999965539318875
2,1,32000,0.4999999632012533,0.49999997826110587
2,1,32000,0.49998680898778725,0.4999868178533942
2,1,64000,0.5000005266359103,0.5000005279746402
2,1,64000,0.4999997615305397,0.4999997502415718
2,1,64000,0.500000995048361,0.500000994380083
2,1,64000,0.4999989824750804,0.49999897407574395
2,1,64000,0.5000005969786147,0.500000575300713
2,2,1000,0.4999091845166774,0.49990847831080587
2,2,1000,0.5002360119082637,0.5002360998184423
2,2,1000,0.5001807378644234,0.5001809076322603
2,2,1000,0.5000570558953269,0.5000565790568481
2,2,1000,0.499831554118013,0.4998307568710457
2,2,2000,0.5001715723150227,0.5001715435697179
2,2,2000,0.5000877664634974,0.5000875631111867
2,2,2000,0.4999683258793713,0.4999681603968498
2,2,2000,0.49991547502854566,0.49991505163320077
2,2,2000,0.5000231670783977,0.5000230450014297
2,2,4000,0.5000136195295554,0.5000136191061433
2,2,4000,0.5000629811009797,0.5000630405457931
2,2,4000,0.5000351015088106,0.5000350971783265
2,2,4000,0.4999827785653364,0.4999828663352374
2,2,4000,0.49996024815580337,0.49996024640054004
2,2,8000,0.4999882849159818,0.49998829015398993
2,2,8000,0.5000432957650692,0.5000432944926592
2,2,8000,0.4999949571825532,0.4999949416927624
2,2,8000,0.500042320179386,0.5000423318662238
2,2,8000,0.49997205252616805,0.4999720617759745
2,2,16000,0.49998764463688744,0.49998763402463736
2,2,16000,0.5000296727638551,0.5000296760624611
2,2,16000,0.49998470413566476,0.49998470186401384
2,2,16000,0.49998186956137397,0.4999818623946913
2,2,16000,0.5000123290173332,0.5000123294915523
2,2,32000,0.4999988843614656,0.49999888409010623
2,2,32000,0.5000032116785186,0.5000032119713248
2,2,32000,0.49999659844481015,0.4999966012806751
2,2,32000,0.4999999632012533,0.4999999624189228
2,2,32000,0.49998680898778725,0.49998680773634246
2,2,64000,0.5000005266359103,0.5000005272042609
2,2,64000,0.4999997615305397,0.4999997619230854
2,2,64000,0.500000995048361,0.5000009956929603
2,2,64000,0.4999989824750804,0.49999898239894996
2,2,64000,0.5000005969786147,0.5000005970862429
2,3,1000,0.4999091845166774,0.49990925667568364
2,3,1000,0.5002360119082637,0.5002360633327249
2,3,1000,0.5001807378644234,0.5001808757956571
2,3,1000,0.5000570558953269,0.5000574009690962
2,3,1000,0.499831554118013,0.4998316126921344
2,3,2000,0.5001715723150227,0.50017157958779
2,3,2000,0.5000877664634974,0.5000877454599879
2,3,2000,0.4999683258793713,0.49996831985232476
2,3,2000,0.49991547502854566,0.49991549096359206
2,3,2000,0.5000231670783977,0.5000231607085438
2,3,4000,0.5000136195295554,0.5000136163669827
2,3,4000,0.5000629811009797,0.5000629827146278
2,3,4000,0.5000351015088106,0.5000351006903183
2,3,4000,0.4999827785653364,0.49998277611362174
2,3,4000,0.49996024815580337,0.4999602515530552
2,3,8000,0.4999882849159818,0.4999882853675383
2,3,8000,0.5000432957650692,0.500043295912989
2,3,8000,0.4999949571825532,0.4999949568158342
2,3,8000,0.500042320179386,0.5000423213140222
2,3,8000,0.49997205252616805,0.4999720528217526
2,3,16000,0.49998764463688744,0.49998764478291086
2,3,16000,0.5000296727638551,0.5000296729224127
2,3,16000,0.49998470413566476,0.49998470422411945
2,3,16000,0.49998186956137397,0.49998186963
2,3,16000,0.5000123290173332,0.5000123290673663
2,3,32000,0.4999988843614656,0.4999988843588867
2,3,32000,0.5000032116785186,0.5000032116695639
2,3,32000,0.49999659844481015,0.499996598403108
2,3,32000,0.4999999632012533,0.4999999632021748
2,3,32000,0.49998680898778725,0.4999868090074914
2,3,64000,0.5000005266359103,0.5000005266396691
2,3,64000,0.4999997615305397,0.4999997615307592
2,3,64000,0.500000995048361,0.5000009950478829
2,3,64000,0.4999989824750804,0.4999989824756493
2,3,64000,0.5000005969786147,0.5000005969784361
2,4,1000,0.4999091845166774,0.4999092068268253
2,4,1000,0.5002360119082637,0.5002360149781065
2,4,1000,0.5001807378644234,0.5001807423611809
2,4,1000,0.5000570558953269,0.5000570431030645
2,4,1000,0.499831554118013,0.49983155957182024
2,4,2000,0.5001715723150227,0.5001715730149138
2,4,2000,0.5000877664634974,0.5000877644664192
2,4,2000,0.4999683258793713,0.4999683251391954
2,4,2000,0.49991547502854566,0.4999154800396521
2,4,2000,0.5000231670783977,0.500023165760008
2,4,4000,0.5000136195295554,0.5000136195316914
2,4,4000,0.5000629811009797,0.5000629809135221
2,4,4000,0.5000351015088106,0.500035101545694
2,4,4000,0.4999827785653364,0.4999827788020866
2,4,4000,0.49996024815580337,0.4999602480784123
2,4,8000,0.4999882849159818,0.4999882848767724
2,4,8000,0.5000432957650692,0.5000432957816949
2,4,8000,0.4999949571825532,0.49999495717115894
2,4,8000,0.500042320179386,0.500042320208294
2,4,8000,0.49997205252616805,0.4999720524782614
2,4,16000,0.49998764463688744,0.4999876446449108
2,4,16000,0.5000296727638551,0.5000296727658167
2,4,16000,0.49998470413566476,0.4999847041363281
2,4,16000,0.49998186956137397,0.4999818695595251
2,4,16000,0.5000123290173332,0.5000123290132908
2,4,32000,0.4999988843614656,0.49999888436164164
2,4,32000,0.5000032116785186,0.5000032116780115
2,4,32000,0.49999659844481015,0.49999659844519895
2,4,32000,0.4999999632012533,0.4999999632013643
2,4,32000,0.49998680898778725,0.499986808988194
2,4,64000,0.5000005266359103,0.5000005266358712
2,4,64000,0.4999997615305397,0.4999997615305324
2,4,64000,0.500000995048361,0.5000009950483114
2,4,64000,0.4999989824750804,0.499998982475082
2,4,64000,0.5000005969786147,0.5000005969786637
2,5,1000,0.4999091845166774,0.49990918685245367
2,5,1000,0.5002360119082637,0.500236010422865
2,5,1000,0.5001807378644234,0.5001807345170209
2,5,1000,0.5000570558953269,0.5000570539849353
2,5,1000,0.499831554118013,0.49983155390503464
2,5,2000,0.5001715723150227,0.5001715718539249
2,5,2000,0.5000877664634974,0.5000877663255028
2,5,2000,0.4999683258793713,0.499968325593281
2,5,2000,0.49991547502854566,0.4999154750597435
2,5,2000,0.5000231670783977,0.5000231674428168
2,5,4000,0.5000136195295554,0.500013619485485
2,5,4000,0.5000629811009797,0.5000629810634929
2,5,4000,0.5000351015088106,0.5000351014951245
2,5,4000,0.4999827785653364,0.4999827785860446
2,5,4000,0.49996024815580337,0.499960248152896
2,5,8000,0.4999882849159818,0.49998828491929215
2,5,8000,0.5000432957650692,0.5000432957669048
2,5,8000,0.4999949571825532,0.4999949571842584
2,5,8000,0.500042320179386,0.5000423201817111
2,5,8000,0.49997205252616805,0.49997205253235616
2,5,16000,0.49998764463688744,0.49998764463672
2,5,16000,0.5000296727638551,0.5000296727639275
2,5,16000,0.49998470413566476,0.49998470413569684
2,5,16000,0.49998186956137397,0.4999818695615362
2,5,16000,0.5000123290173332,0.5000123290164307
2,5,32000,0.4999988843614656,0.49999888436152884
2,5,32000,0.5000032116785186,0.5000032116785249
2,5,32000,0.49999659844481015,0.49999659844480393
2,5,32000,0.4999999632012533,0.49999996320122286
2,5,32000,0.49998680898778725,0.49998680898778497
2,5,64000,0.5000005266359103,0.5000005266359071
2,5,64000,0.4999997615305397,0.4999997615305414
2,5,64000,0.500000995048361,0.5000009950483614
2,5,64000,0.4999989824750804,0.4999989824750787
2,5,64000,0.5000005969786147,0.5000005969786132
3,1,1000,0.5,0.49996924919144403
3,1,1000,0.5,0.4999670046471976
3,1,1000,0.5,0.500055932874387
3,1,1000,0.5,0.5000013610440958
3,1,1000,0.5,0.4999790347439981
3,1,2000,0.5000534162459772,0.5000000133698937
3,1,2000,0.5000934380990621,0.500099302507287
3,1,2000,0.5000376589488126,0.500055005313107
3,1,2000,0.5001864526732738,0.5001709609968585
3,1,2000,0.5001739287665318,0.5001836195271208
3,1,4000,0.49992073987881247,0.4999306406025054
3,1,4000,0.500012216929951,0.5000019826220474
3,1,4000,0.49998432079663874,0.49998566496863
3,1,4000,0.4995435058046324,0.49955869559724764
3,1,4000,0.4999499329790141,0.49995106568487235
3,1,8000,0.5,0.5000002146275208
3,1,8000,0.5,0.4999980366386139
3,1,8000,0.5,0.5000058675651939
3,1,8000,0.5000000000000001,0.5000025579719104
3,1,8000,0.5000000000000001,0.5000018798000896
3,1,16000,0.4998329433152816,0.4998325968883789
3,1,16000,0.4999216160513906,0.49992248135478823
3,1,16000,0.4999522474631671,0.4999516195200023
3,1,16000,0.5000504994161914,0.5000466819586745
3,1,16000,0.49968650003659193,0.49968673172210576
3,1,32000,0.5000793100270661,0.5000787672594333
3,1,32000,0.5000479731093351,0.5000478275651378
3,1,32000,0.4999947257310706,0.49999461145414004
3,1,32000,0.5000293383436601,0.5000281244890364
3,1,32000,0.49999019841114833,0.4999904963180745
3,1,64000,0.5,0.4999998956600426
3,1,64000,0.5,0.500000612203842
3,1,64000,0.5000000000000001,0.49999987006477203
3,1,64000,0.49999999999999994,0.4999997906084972
3,1,64000,0.5,0.5000001733306021
3,2,1000,0.5,0.49997432981395207
3,2,1000,0.5,0.49999004127599006
3,2,1000,0.5,0.4999711314076401
3,2,1000,0.5,0.4999862872784025
3,2,1000,0.5,0.5000075254576024
3,2,2000,0.5000534162459772,0.50005861823853
3,2,2000,0.5000934380990621,0.5000971403330221
3,2,2000,0.5000376589488126,0.5000232802439978
3,2,2000,0.5001864526732738,0.5001885935985142
3,2,2000,0.5001739287665318,0.5001792797415369
3,2,4000,0.49992073987881247,0.499922841029842
3,2,4000,0.500012216929951,0.5000135474851441
3,2,4000,0.49998432079663874,0.49998500288957987
3,2,4000,0.4995435058046324,0.49954370648137836
3,2,4000,0.4999499329790141,0.4999497006679055
3,2,8000,0.5,0.49999979462347754
3,2,8000,0.5,0.49999879017943427
3,2,8000,0.5,0.5000069640354807
3,2,8000,0.5000000000000001,0.4999962229031486
3,2,8000,0.5000000000000001,0.5000033372367962
3,2,16000,0.4998329433152816,0.4998331599353424
3,2,16000,0.4999216160513906,0.4999216012510355
3,2,16000,0.4999522474631671,0.49995264444480836
3,2,16000,0.5000504994161914,0.5000502986648235
3,2,16000,0.49968650003659193,0.4996862998371872
3,2,32000,0.5000793100270661,0.5000793874794184
3,2,32000,0.5000479731093351,0.5000479734674881
3,2,32000,0.4999947257310706,0.4999946069513325
3,2,32000,0.5000293383436601,0.5000293899823629
3,2,32000,0.49999019841114833,0.4999899943247348
3,2,64000,0.5,0.4999998777536886
3,2,64000,0.5,0.49999986639288285
3,2,64000,0.5000000000000001,0.49999997824230236
3,2,64000,0.49999999999999994,0.49999977914383525
3,2,64000,0.5,0.5000003327371073
3,3,1000,0.5,0.49999972389231606
3,3,1000,0.5,0.4999936669061531
3,3,1000,0.5,0.4999990302038032
3,3,1000,0.5,0.4999943002103593
3,3,1000,0.5,0.49999674317496934
3,3,2000,0.5000534162459772,0.5000534834258267
3,3,2000,0.5000934380990621,0.5000932656260145
3,3,2000,0.5000376589488126,0.5000379138051952
3,3,2000,0.5001864526732738,0.500185472061087
3,3,2000,0.5001739287665318,0.5001739777004541
3,3,4000,0.49992073987881247,0.4999208073683424
3,3,4000,0.500012216929951,0.5000124899622527
3,3,4000,0.49998432079663874,0.4999839944065502
3,3,4000,0.4995435058046324,0.4995437436980678
3,3,4000,0.4999499329790141,0.499949595452326
3,3,8000,0.5,0.5000000097551509
3,3,8000,0.5,0.5000000056751451
3,3,8000,0.5,0.4999999272536429
3,3,8000,0.5000000000000001,0.4999999891128191
3,3,8000,0.5000000000000001,0.4999999024663448
3,3,16000,0.4998329433152816,0.49983294922233196
3,3,16000,0.4999216160513906,0.4999216103372669
3,3,16000,0.4999522474631671,0.4999522230829986
3,3,16000,0.5000504994161914,0.500050497012153
3,3,16000,0.49968650003659193,0.49968653311363576
3,3,32000,0.5000793100270661,0.5000793148642697
3,3,32000,0.5000479731093351,0.5000479655458967
3,3,32000,0.4999947257310706,0.4999947258543811
3,3,32000,0.5000293383436601,0.5000293414058351
3,3,32000,0.49999019841114833,0.49999020255680715
3,3,64000,0.5,0.4999999998307339
3,3,64000,0.5,0.5000000002545941
3,3,64000,0.5000000000000001,0.50000000075726
3,3,64000,0.49999999999999994,0.49999999910305004
3,3,64000,0.5,0.4999999997730914
3,4,1000,0.5,0.5000041330794135
3,4,1000,0.5,0.5000007743082672
3,4,1000,0.5,0.5000070197092571
3,4,1000,0.5,0.49999948015231244
3,4,1000,0.5,0.5000001806601468
3,4,2000,0.5000534162459772,0.5000532855413431
3,4,2000,0.5000934380990621,0.5000934896541217
3,4,2000,0.5000376589488126,0.5000371132824729
3,4,2000,0.5001864526732738,0.5001864498017523
3,4,2000,0.5001739287665318,0.5001741801173298
3,4,4000,0.49992073987881247,0.4999207285988553
3,4,4000,0.500012216929951,0.5000123639936362
3,4,4000,0.49998432079663874,0.4999844661757415
3,4,4000,0.4995435058046324,0.4995434985698391
3,4,4000,0.4999499329790141,0.49994988951938274
3,4,8000,0.5,0.5000000026845932
3,4,8000,0.5,0.4999999861185149
3,4,8000,0.5,0.4999999963668563
3,4,8000,0.5000000000000001,0.5000000218869511
3,4,8000,0.5000000000000001,0.49999998778614685
3,4,16000,0.4998329433152816,0.4998329489608654
3,4,16000,0.4999216160513906,0.49992161160292303
3,4,16000,0.4999522474631671,0.4999522554177349
3,4,16000,0.5000504994161914,0.5000505162219467
3,4,16000,0.49968650003659193,0.4996865014148416
3,4,32000,0.5000793100270661,0.500079309786146
3,4,32000,0.5000479731093351,0.5000479728314968
3,4,32000,0.4999947257310706,0.4999947256993456
3,4,32000,0.5000293383436601,0.5000293380528725
3,4,32000,0.49999019841114833,0.4999901967537951
3,4,64000,0.5,0.5000000001327757
3,4,64000,0.5,0.499999999799871
3,4,64000,0.5000000000000001,0.49999999975152737
3,4,64000,0.49999999999999994,0.5000000002941544
3,4,64000,0.5,0.49999999995386124
3,5,1000,0.5,0.49999977405984003
3,5,1000,0.5,0.49999949042268194
3,5,1000,0.5,0.49999867861505737
3,5,1000,0.5,0.5000004156664895
3,5,1000,0.5,0.49999985143709785
3,5,2000,0.5000534162459772,0.5000535393854494
3,5,2000,0.5000934380990621,0.5000934813925663
3,5,2000,0.5000376589488126,0.5000375711485693
3,5,2000,0.5001864526732738,0.5001864255102838
3,5,2000,0.5001739287665318,0.5001739240067401
3,5,4000,0.49992073987881247,0.49992069689768065
3,5,4000,0.500012216929951,0.5000122075560123
3,5,4000,0.49998432079663874,0.49998434615879184
3,5,4000,0.4995435058046324,0.4995434932116616
3,5,4000,0.4999499329790141,0.49994997474366354
3,5,8000,0.5,0.5000000000697385
3,5,8000,0.5,0.49999999829192027
3,5,8000,0.5,0.5000000009345263
3,5,8000,0.5000000000000001,0.5000000048424987
3,5,8000,0.5000000000000001,0.4999999948737261
3,5,16000,0.4998329433152816,0.49983294364644254
3,5,16000,0.4999216160513906,0.4999216159349161
3,5,16000,0.4999522474631671,0.4999522475610541
3,5,16000,0.5000504994161914,0.5000504990654645
3,5,16000,0.49968650003659193,0.4996865001060022
3,5,32000,0.5000793100270661,0.5000793099176019
3,5,32000,0.5000479731093351,0.5000479731762292
